User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1004595,P00372445,M,26-35,18,C,4+,1,20,,,254
1000764,P00127542,M,18-25,20,C,2,0,1,2.0,15.0,11811
1005209,P00010742,M,51-55,1,C,4+,0,1,8.0,17.0,19046
1006036,P00240042,F,26-35,15,B,4+,1,5,,,3636
1003055,P00085242,F,26-35,3,C,1,1,8,14.0,17.0,9785
1005854,P00027042,M,46-50,7,B,0,1,5,14.0,,3466
1002264,P00190042,F,46-50,7,C,1,0,3,4.0,5.0,13215
1003709,P00280242,M,26-35,12,C,3,0,5,,,3575
1001321,P00317842,F,26-35,14,C,3,1,8,,,8105
1005955,P00161242,F,26-35,7,A,1,0,1,5.0,12.0,11789
1000270,P00273742,M,51-55,14,B,2,1,1,17.0,,19548
1005115,P00242742,M,55+,12,A,4+,0,1,2.0,9.0,7734
1004375,P00129542,F,26-35,5,B,1,0,8,14.0,,9970
1000955,P00031142,F,51-55,7,B,1,1,16,,,20511
1000044,P00110942,M,46-50,17,B,3,1,1,2.0,,19088
1003189,P00028542,M,26-35,16,A,1,0,6,8.0,14.0,15921
1003428,P00046742,M,46-50,1,C,4+,1,1,2.0,15.0,7860
1002368,P00176642,F,55+,13,C,1,0,6,8.0,,20140
1000329,P00114442,M,36-45,7,A,1,0,5,6.0,,6869
1002365,P00114042,M,51-55,7,C,1,1,5,14.0,,8602
1002168,P00271742,M,0-17,10,B,4+,0,1,5.0,,15572
1005364,P00192042,F,26-35,3,A,3,0,5,9.0,14.0,6862
1004301,P00174842,M,36-45,11,C,1,1,17,,,12980
1003380,P00303242,M,51-55,0,B,2,1,5,8.0,,7057
1003497,P00371644,F,36-45,2,A,2,0,20,,,492
1006014,P00114942,M,46-50,1,C,0,1,1,15.0,16.0,12023
1001626,P00181642,M,18-25,4,B,0,1,11,16.0,,3148
1003308,P00236542,F,18-25,20,B,3,1,8,11.0,,4229
1001125,P00154742,F,18-25,4,B,2,0,8,14.0,16.0,4134
1001495,P00284142,M,18-25,0,C,1,0,3,4.0,,5736
1000591,P00111442,M,26-35,0,C,1,0,8,,,7888
1001635,P00065242,M,26-35,0,B,1,0,2,3.0,4.0,10051
1000970,P00251842,M,26-35,0,B,4+,1,1,15.0,16.0,11576
1000048,P00078742,M,26-35,4,B,3,1,5,8.0,14.0,5194
1005049,P00270842,M,26-35,12,B,0,0,5,,,5234
1005326,P00109842,M,26-35,2,A,1,1,8,,,5817
1003988,P00229342,F,26-35,14,B,4+,0,5,14.0,,6937
1001679,P00010742,M,26-35,12,B,4+,1,1,8.0,17.0,19514
1002018,P00059442,M,36-45,16,B,1,0,6,8.0,16.0,20036
1000415,P00282442,F,36-45,0,A,2,1,5,8.0,18.0,7030
1004643,P00021842,M,26-35,0,A,0,0,5,8.0,14.0,3490
1000187,P00022642,F,46-50,1,B,1,0,5,8.0,,7123
1005713,P00211142,F,51-55,7,C,4+,1,5,,,7104
1004244,P00255742,M,36-45,17,C,1,1,3,4.0,,13664
1005306,P00201442,F,26-35,17,B,4+,0,1,6.0,8.0,15641
1002537,P00244742,M,36-45,11,B,0,0,11,,,4681
1000533,P00161242,M,26-35,12,A,1,0,1,5.0,12.0,11894
1003216,P00277642,M,36-45,1,B,1,0,2,3.0,10.0,9708
1002458,P00001642,M,26-35,7,C,3,1,8,16.0,,4175
1005883,P00086342,F,18-25,0,A,4+,1,8,,,9879
1001931,P00112642,M,26-35,2,A,1,1,1,2.0,5.0,11420
1005894,P00162442,M,36-45,0,C,1,0,1,16.0,,19441
1003031,P00012142,M,18-25,4,A,3,0,5,,,7029
1004476,P00114042,M,46-50,1,C,0,1,5,14.0,,8635
1001586,P00242742,M,46-50,7,B,2,1,1,2.0,9.0,11724
1002624,P00184242,F,36-45,0,A,1,1,9,15.0,,13581
1005111,P00210642,M,36-45,2,B,1,1,8,14.0,,4154
1003082,P00194442,F,36-45,6,B,1,0,5,,,3630
1003757,P00102142,M,26-35,7,B,1,0,13,16.0,,951
1004473,P00157642,M,36-45,1,B,3,0,1,14.0,16.0,11953
1000333,P00150542,M,36-45,2,A,0,1,5,,,3698
1000651,P00271142,M,36-45,7,B,2,0,5,,,7020
1000424,P00320742,M,26-35,17,A,3,0,1,4.0,9.0,11703
1005565,P00085342,M,18-25,17,C,2,0,10,13.0,,23819
1005643,P00266642,F,36-45,1,A,3,1,1,8.0,9.0,11386
1001077,P00188742,M,26-35,3,A,1,0,8,14.0,17.0,9836
1000732,P00178642,M,26-35,7,B,4+,0,5,15.0,,5470
1004951,P00298242,F,36-45,17,B,3,1,8,,,8043
1000123,P00274042,M,36-45,9,B,4+,1,1,,,15441
1001433,P00009342,F,18-25,14,C,1,0,1,16.0,,15848
1005812,P00313242,F,26-35,7,A,1,1,8,,,7986
1004048,P00196142,F,36-45,1,B,1,0,3,4.0,5.0,13237
1000727,P00058042,M,36-45,11,B,4+,1,8,16.0,,7992
1000459,P00255842,F,18-25,4,A,3,0,16,,,20427
1002426,P00113242,M,55+,0,C,1,1,1,6.0,8.0,15364
1003032,P00117442,M,26-35,0,A,1,1,5,14.0,,5291
1002710,P00364842,M,36-45,17,B,3,0,5,16.0,,6982
1000471,P00351342,M,36-45,7,A,3,0,1,2.0,16.0,11674
1003491,P00228342,M,26-35,16,B,1,0,1,13.0,16.0,12105
1004520,P00079142,M,26-35,4,C,1,1,11,,,4622
1003546,P00051842,M,26-35,20,B,3,0,4,8.0,,2119
1005273,P00052142,M,55+,20,B,3,1,8,14.0,,9955
1004958,P00116942,M,18-25,7,B,1,0,6,10.0,16.0,20131
1002162,P00277642,F,0-17,10,C,2,0,2,3.0,10.0,12702
1000666,P00278642,F,18-25,0,C,2,0,5,,,7010
1004733,P00322942,M,18-25,18,C,1,0,2,8.0,16.0,16109
1001609,P00121342,F,36-45,9,B,3,0,1,5.0,18.0,15857
1004693,P00293142,M,18-25,1,A,1,0,5,,,1900
1005727,P00251542,M,26-35,4,C,0,0,11,16.0,,6134
1002188,P00332342,F,18-25,19,B,4+,0,5,8.0,,5380
1004352,P00108042,M,18-25,4,B,0,0,5,,,5304
1002832,P00120542,M,26-35,17,B,4+,0,8,14.0,,7949
1005561,P00168642,F,26-35,3,C,0,1,7,,,4649
1005182,P00014542,F,36-45,7,B,4+,1,8,,,7982
1001291,P00252042,F,36-45,0,A,3,0,5,14.0,,5200
1004124,P00044042,M,26-35,18,C,1,1,5,,,7019
1000366,P00273942,M,51-55,15,B,1,1,5,12.0,,7089
1003521,P00303042,M,26-35,0,B,3,0,5,,,7165
1004506,P00214442,M,51-55,16,B,2,0,8,,,9706
1003824,P00287242,M,26-35,17,A,3,1,5,,,3612
1004417,P00028042,M,26-35,15,A,3,1,1,16.0,,11959
1005432,P00211242,M,55+,13,C,3,1,8,12.0,,7828
1004790,P00154242,F,26-35,2,A,4+,1,8,,,10037
1003314,P00258442,M,26-35,7,C,2,0,5,,,8792
1005045,P00375436,M,36-45,0,B,3,1,20,,,486
1005854,P00002442,M,46-50,7,B,0,1,8,15.0,,7839
1005468,P00298242,M,26-35,12,A,1,0,8,,,8072
1003010,P00037042,M,26-35,12,A,0,0,1,15.0,,12058
1001447,P00126242,M,18-25,4,A,0,0,2,4.0,5.0,3244
1000587,P00321942,M,26-35,20,B,3,0,5,,,5291
1001762,P00184942,M,26-35,14,B,2,1,1,8.0,17.0,19009
1000244,P00114942,M,51-55,7,B,3,1,1,15.0,16.0,19692
1000673,P00115842,M,26-35,20,A,4+,0,16,,,20384
1001724,P00011842,M,18-25,4,C,3,0,5,14.0,,2022
1004381,P00115642,M,26-35,4,B,3,1,8,14.0,,9767
1001264,P00226242,M,26-35,1,A,3,0,11,15.0,,6043
1004345,P00141942,F,26-35,14,B,1,0,5,8.0,14.0,6923
1003072,P00034342,M,51-55,1,B,4+,1,5,,,7166
1000599,P00115642,M,51-55,6,A,3,1,8,14.0,,10023
1005131,P00210042,F,26-35,1,B,3,0,8,14.0,,6014
1002402,P00019342,M,46-50,17,B,4+,0,1,6.0,15.0,15703
1002231,P00281542,M,51-55,11,B,1,1,5,,,3745
1000442,P00003442,M,26-35,1,A,2,0,4,5.0,8.0,3453
1001354,P00127042,F,26-35,2,B,3,0,4,5.0,,1491
1001284,P00108442,M,46-50,16,A,1,1,5,,,5463
1003031,P00073642,M,18-25,4,A,3,0,8,,,7875
1000069,P00159442,F,26-35,1,A,1,0,5,8.0,,8694
1003503,P00028542,M,18-25,4,B,0,0,6,8.0,14.0,19914
1001284,P00075942,M,46-50,16,A,1,1,5,14.0,,5185
1002424,P00248442,M,26-35,17,C,3,0,3,4.0,,8435
1002811,P00064942,M,26-35,19,B,1,0,8,,,6192
1001733,P00166842,M,18-25,14,B,0,1,8,,,9696
1001340,P00319342,M,26-35,7,A,2,0,5,8.0,,6865
1001676,P00161442,M,18-25,4,B,4+,0,5,14.0,,7033
1004041,P00155142,M,18-25,3,B,2,0,1,16.0,,7927
1002109,P00000242,M,26-35,16,B,2,0,2,4.0,9.0,12992
1003806,P00341942,M,18-25,4,A,4+,0,11,15.0,16.0,6053
1001010,P00260442,M,26-35,0,A,1,0,1,15.0,,8251
1005492,P00223642,M,18-25,4,A,4+,1,11,15.0,,4434
1005621,P00214342,M,26-35,7,A,1,0,5,,,1897
1002793,P00176642,M,36-45,7,B,3,0,6,8.0,,19922
1005493,P00001642,M,36-45,12,B,3,0,8,16.0,,7798
1003794,P00277642,F,18-25,4,B,3,0,2,3.0,10.0,6710
1002941,P00261842,M,36-45,12,B,1,1,2,14.0,,6411
1004480,P00116842,M,26-35,0,B,1,0,2,5.0,8.0,13276
1000360,P00182742,M,36-45,17,C,1,0,1,2.0,14.0,15380
1003401,P00346142,M,36-45,7,B,1,0,1,15.0,,15456
1003134,P00035942,M,18-25,4,A,1,1,1,5.0,18.0,8336
1003565,P00359542,M,26-35,18,C,2,1,11,,,4542
1002030,P00319842,M,26-35,4,B,1,0,3,5.0,,13701
1001865,P00035842,F,18-25,1,B,2,0,5,6.0,9.0,5168
1005484,P00114942,M,46-50,17,C,4+,1,1,15.0,16.0,19464
1004568,P00030842,F,26-35,4,B,2,1,1,2.0,15.0,15645
1005580,P00137242,M,46-50,7,B,4+,0,5,,,5406
1002935,P00101942,M,26-35,0,B,2,1,8,17.0,,8067
1005139,P00288542,M,51-55,16,A,4+,1,8,,,7972
1002457,P00192842,M,26-35,0,B,0,1,5,14.0,,6900
1004579,P0095442,F,18-25,4,B,1,1,4,5.0,13.0,2100
1002436,P00136542,M,26-35,7,B,2,0,5,8.0,,3576
1004335,P00110742,M,36-45,0,B,3,0,1,2.0,8.0,15893
1000590,P00108942,F,36-45,6,C,1,0,8,,,9886
1004774,P00296342,M,46-50,14,C,4+,1,8,,,7831
1000258,P00213242,M,26-35,7,C,0,1,5,8.0,,8772
1001727,P00214242,M,36-45,16,B,2,1,1,16.0,,15873
1002962,P00300442,M,36-45,3,A,2,0,8,,,5822
1002248,P00181542,F,36-45,12,C,2,0,11,16.0,,4531
1002310,P00120542,M,46-50,12,B,3,1,8,14.0,,7889
1002059,P00176442,M,36-45,0,B,3,0,8,,,4146
1005449,P00248142,M,18-25,12,C,1,0,5,,,5442
1005337,P00192042,F,36-45,3,C,3,1,5,9.0,14.0,7173
1001687,P00302542,M,26-35,3,A,1,0,5,,,7000
1001960,P00216042,M,46-50,7,B,3,1,5,8.0,,8658
1001010,P00190442,M,26-35,0,A,1,0,4,12.0,,758
1001701,P00116842,F,26-35,4,B,1,0,2,5.0,8.0,13027
1002455,P00246742,M,36-45,7,A,1,0,11,15.0,,1626
1003118,P00313742,M,26-35,0,B,1,0,18,,,2328
1003527,P00112142,M,26-35,0,B,2,1,1,2.0,14.0,19464
1001293,P00216742,M,26-35,5,C,1,0,5,,,7108
1005457,P00277442,M,18-25,12,A,1,1,1,6.0,15.0,15498
1004725,P00003242,M,36-45,5,A,2,0,8,15.0,,5832
1004854,P00187442,F,51-55,13,C,4+,1,2,4.0,5.0,6832
1005860,P00159442,F,26-35,4,C,1,0,5,8.0,,5404
1003940,P00029742,M,36-45,20,B,3,1,5,,,5260
1001141,P00084542,F,26-35,3,B,1,1,5,,,6985
1001626,P00309342,M,18-25,4,B,0,1,16,,,8075
1003565,P00143342,M,26-35,18,C,2,1,1,14.0,16.0,7940
1003970,P00363742,F,26-35,2,C,2,1,5,,,7093
1003159,P00295842,F,26-35,15,B,1,0,5,8.0,,7071
1005271,P00029842,F,26-35,0,A,1,0,8,,,10020
1001835,P00138342,M,26-35,19,B,3,0,8,14.0,,5935
1002526,P00052842,M,55+,13,B,4+,1,10,15.0,,18629
1004579,P00172842,F,18-25,4,B,1,1,3,4.0,,8075
1000274,P00370342,M,18-25,4,A,4+,0,8,,,9722
1000710,P00034842,M,26-35,20,A,4+,0,5,14.0,,5218
1001983,P00170442,M,26-35,14,A,3,0,5,,,8565
1001470,P00227042,M,18-25,4,A,1,1,11,,,1511
1004055,P00049642,M,51-55,0,B,4+,1,8,14.0,,5936
1003389,P00028842,M,18-25,0,A,0,0,6,8.0,,16167
1000506,P00355142,M,26-35,16,C,1,0,1,15.0,,11418
1004447,P00349942,M,46-50,5,B,0,1,1,5.0,,15315
1005277,P00270942,M,26-35,20,B,2,0,1,2.0,15.0,15765
1005281,P00225842,M,26-35,2,A,2,0,2,4.0,15.0,3281
1003519,P00282642,F,26-35,14,A,1,1,5,,,6992
1005531,P00009342,M,51-55,17,C,0,1,1,16.0,,11994
1003600,P00199942,M,36-45,20,B,4+,1,16,,,16641
1004708,P00086442,M,26-35,0,B,3,0,8,13.0,15.0,7829
1004326,P00051042,F,46-50,13,B,1,1,8,,,4056
1000455,P00221442,F,36-45,2,A,0,0,1,2.0,5.0,15416
1000955,P00158842,F,51-55,7,B,1,1,8,14.0,,5900
1000446,P00108542,F,51-55,0,C,2,0,5,8.0,14.0,8644
1000053,P00043342,M,26-35,0,B,1,0,8,14.0,,9894
1005008,P00113942,M,26-35,20,B,1,1,8,,,7757
1000840,P00021042,F,26-35,3,C,1,1,8,14.0,,10042
1000498,P00118542,M,36-45,17,A,1,0,5,8.0,,8673
1003591,P00046842,M,36-45,6,C,1,0,8,16.0,,9959
1001392,P00178242,M,46-50,3,C,1,1,8,,,7766
1004888,P00277242,F,55+,0,B,4+,0,16,,,20166
1001101,P00313442,M,36-45,1,A,1,0,5,6.0,8.0,5286
1000402,P00033942,M,26-35,11,B,1,1,5,,,6992
1002240,P00121242,M,46-50,12,C,0,1,2,,,13157
1001502,P00130642,M,18-25,4,C,3,0,11,16.0,,4638
1000301,P00351142,M,18-25,4,B,4+,0,1,8.0,17.0,19141
1000671,P00265742,M,18-25,4,C,0,0,5,12.0,,8581
1002462,P00294242,M,36-45,1,B,1,0,4,5.0,,2777
1004474,P00177442,M,36-45,7,C,1,0,1,6.0,8.0,19307
1004281,P00121642,M,55+,13,A,4+,0,5,14.0,,8880
1004500,P00295942,M,51-55,7,C,3,0,2,5.0,15.0,13247
1004547,P00250242,M,18-25,12,A,1,0,5,,,3578
1000710,P00109842,M,26-35,20,A,4+,0,8,,,8118
1000442,P00205642,M,26-35,1,A,2,0,5,8.0,,5174
1003579,P00352442,M,18-25,0,C,2,0,1,17.0,,11807
1002665,P00277642,M,36-45,11,B,1,0,2,3.0,10.0,6780
1003892,P00150742,M,26-35,20,A,0,0,8,14.0,,7915
1005120,P00220442,M,51-55,7,A,2,0,5,14.0,,7158
1004091,P00195742,M,26-35,17,A,2,1,3,4.0,,10755
1003140,P00171542,F,26-35,4,C,1,0,2,5.0,14.0,9736
1002344,P00116842,M,26-35,12,A,1,0,2,5.0,8.0,10107
1005795,P00191242,M,26-35,1,A,1,1,3,4.0,12.0,7918
1004085,P00000642,F,26-35,6,A,1,0,1,6.0,16.0,15740
1001019,P00190842,M,36-45,1,A,4+,1,2,5.0,12.0,9880
1004401,P00093542,M,18-25,4,A,3,0,1,6.0,,8263
1005452,P00034842,M,36-45,6,A,4+,0,5,14.0,,7144
1004535,P00024642,M,18-25,19,B,1,0,5,14.0,,6871
1004771,P00288342,F,26-35,4,A,0,0,8,,,7859
1000074,P00283142,M,36-45,14,A,2,1,13,14.0,16.0,578
1002063,P00179342,M,26-35,4,A,3,0,11,,,1504
1002996,P00127842,M,18-25,0,B,1,0,1,2.0,15.0,11433
1005811,P00057642,M,18-25,4,B,3,0,1,15.0,16.0,12056
1005597,P00269242,F,18-25,4,A,2,0,11,13.0,,4476
1001916,P00341242,M,46-50,7,B,0,0,7,,,12580
1000053,P00246742,M,26-35,0,B,1,0,11,15.0,,1629
1005260,P00258742,M,36-45,7,A,1,1,5,,,5331
1001767,P00265242,M,26-35,20,C,1,0,5,8.0,,6973
1001354,P00110942,F,26-35,2,B,3,0,1,2.0,,19155
1005960,P00175842,F,46-50,0,C,1,1,5,,,8801
1003065,P00003242,F,18-25,4,A,2,0,8,15.0,,8135
1005302,P00092642,F,0-17,10,A,1,0,5,8.0,,7171
1005480,P00316642,F,26-35,14,B,0,1,4,5.0,,3445
1000333,P00085242,M,36-45,2,A,0,1,8,14.0,17.0,9754
1004433,P00205942,M,26-35,0,B,1,1,5,8.0,14.0,5204
1001884,P00356942,M,46-50,20,B,1,1,8,17.0,,9958
1005624,P00196042,M,26-35,7,C,1,0,4,9.0,15.0,2105
1004728,P00118442,M,26-35,19,B,3,0,1,2.0,,19218
1003648,P00039442,M,18-25,4,B,1,0,11,16.0,,6170
1001425,P00240442,M,0-17,10,B,1,0,6,16.0,,12445
1003724,P00086142,M,36-45,6,B,4+,0,5,,,7125
1002784,P00331842,M,51-55,20,C,2,1,16,,,16231
1000669,P00248142,M,26-35,17,B,2,0,5,,,6868
1003029,P00042742,M,18-25,4,A,4+,0,5,14.0,,8582
1005881,P00059442,M,36-45,17,B,1,0,6,8.0,16.0,16285
1000850,P00202342,M,36-45,0,A,3,1,16,,,16598
1003746,P00178242,M,26-35,5,B,0,1,8,,,9993
1004497,P00191742,M,51-55,0,B,3,1,4,11.0,,2786
1000888,P0099742,F,0-17,10,C,1,0,3,4.0,5.0,8414
1000048,P00073842,M,26-35,4,B,3,1,1,15.0,17.0,15761
1002621,P00212942,M,18-25,0,C,1,0,5,,,3733
1005976,P00059442,F,26-35,1,C,2,0,6,8.0,16.0,16517
1000294,P00067942,F,46-50,9,C,3,1,5,14.0,,3427
1002406,P00126142,F,55+,12,C,1,1,8,16.0,,10066
1003039,P00084642,F,51-55,3,C,0,1,13,16.0,,946
1000720,P00159542,M,18-25,0,B,0,0,10,15.0,16.0,9694
1003012,P00270242,M,26-35,12,C,1,1,8,,,2115
1000516,P00246942,F,55+,14,C,2,0,17,,,10521
1000109,P00139942,M,46-50,15,C,1,1,5,,,6953
1003934,P00112642,M,26-35,0,B,2,0,1,2.0,5.0,11530
1002573,P00250642,M,46-50,16,C,0,1,11,,,2998
1000808,P00342442,M,26-35,7,B,1,1,11,15.0,16.0,1607
1001354,P00216542,F,26-35,2,B,3,0,8,,,9867
1000934,P00321742,F,36-45,7,A,0,0,5,8.0,17.0,5263
1002841,P00084342,M,51-55,12,B,1,1,13,16.0,,939
1001342,P00371644,M,36-45,0,C,4+,0,20,,,123
1001920,P00327542,F,36-45,7,B,1,0,5,,,5385
1003626,P00111242,M,26-35,17,B,3,0,1,18.0,,19691
1002704,P00126142,M,55+,13,C,1,1,8,16.0,,7765
1000355,P00229742,M,18-25,3,B,2,0,1,16.0,,19022
1001902,P00142942,M,26-35,19,C,1,0,1,2.0,16.0,8288
1004647,P00157542,M,36-45,20,B,1,1,8,14.0,,4115
1002878,P00313542,F,51-55,20,A,2,1,5,8.0,,8592
1002030,P00350942,M,26-35,4,B,1,0,3,4.0,5.0,10817
1004976,P00031142,M,26-35,11,C,4+,1,16,,,20869
1000154,P00089142,M,51-55,20,A,4+,1,5,,,8694
1001897,P00240142,F,51-55,2,A,1,1,5,,,7026
1001133,P00370853,M,18-25,2,C,0,0,19,,,50
1003299,P00005042,F,26-35,4,B,2,0,6,16.0,,19953
1000999,P00113342,M,26-35,15,B,2,0,1,8.0,17.0,15339
1000264,P00114542,M,36-45,0,B,1,1,5,,,3752
1004117,P00241542,M,18-25,4,B,4+,0,1,6.0,,11964
1005355,P00178942,M,55+,0,B,0,1,5,8.0,,3676
1004882,P00313342,M,46-50,11,B,2,1,5,,,5228
1005236,P00003442,M,26-35,14,C,1,1,4,5.0,8.0,2851
1001134,P00173042,M,18-25,20,C,1,0,13,15.0,16.0,759
1002904,P00112442,M,26-35,4,C,3,0,6,8.0,,16073
1001461,P00023642,F,46-50,0,B,2,1,8,12.0,,9737
1000508,P00125942,M,26-35,12,B,0,0,1,2.0,15.0,7924
1003808,P00181742,M,26-35,7,A,2,1,11,16.0,,1628
1000390,P00106742,M,26-35,4,A,0,0,3,5.0,,13458
1003585,P00319342,M,36-45,20,A,0,1,5,8.0,,6894
1001943,P00274642,M,18-25,4,B,0,0,4,5.0,,730
1000796,P00257542,M,51-55,6,B,4+,1,5,,,5449
1002760,P00198042,M,55+,0,C,1,0,11,16.0,,6096
1000549,P00059642,M,26-35,6,A,3,0,1,2.0,3.0,19579
1003519,P00049242,F,26-35,14,A,1,1,5,,,3668
1003957,P00360042,M,36-45,11,B,1,0,8,,,6127
1003193,P00312842,M,26-35,0,C,4+,1,16,,,12721
1001747,P00111942,M,26-35,0,C,2,1,8,17.0,,6057
1000054,P00285842,M,51-55,1,C,4+,1,5,,,7193
1002458,P00117442,M,26-35,7,C,3,1,5,14.0,,8731
1001671,P00183342,M,36-45,0,B,2,0,5,15.0,18.0,3466
1005256,P00051942,M,26-35,16,B,4+,1,5,6.0,11.0,3626
1002451,P00001942,M,46-50,12,C,1,1,5,,,3608
1004801,P00147142,M,26-35,4,C,3,0,6,8.0,10.0,20260
1003778,P00183642,M,26-35,0,B,4+,1,4,5.0,9.0,2851
1004014,P00351842,M,26-35,0,C,2,1,5,,,8766
1005082,P00229042,M,36-45,1,C,4+,0,5,14.0,,5365
1004861,P00059442,M,26-35,4,C,1,0,6,8.0,16.0,12052
1004673,P00003442,M,36-45,16,B,2,1,4,5.0,8.0,3428
1003340,P00169742,M,46-50,16,C,1,1,1,8.0,15.0,15398
1003823,P00117642,M,55+,7,B,1,0,10,16.0,,23467
1005663,P00251242,F,36-45,20,B,4+,0,5,11.0,,5393
1004950,P00355642,M,26-35,16,A,1,1,16,,,16384
1005996,P00059142,F,26-35,0,B,1,1,8,14.0,,7837
1004206,P00073842,F,36-45,1,C,1,0,1,15.0,17.0,11913
1005428,P00149242,F,26-35,6,B,4+,0,8,,,8071
1001755,P00365242,F,18-25,4,B,4+,0,5,8.0,,6892
1001670,P00101042,F,55+,13,C,1,1,5,12.0,,6901
1001222,P00117842,M,36-45,0,C,4+,0,5,13.0,16.0,8733
1004823,P00239742,M,18-25,4,B,0,1,8,14.0,15.0,8015
1004621,P00234742,M,26-35,4,C,2,1,8,,,6057
1001697,P00086342,F,18-25,4,B,3,0,8,,,5956
1004635,P00137442,M,18-25,4,B,2,0,8,12.0,,5953
1001755,P00163442,F,18-25,4,B,4+,0,6,8.0,13.0,12481
1001926,P0094542,F,0-17,0,B,1,0,2,4.0,9.0,3439
1005453,P00251242,M,18-25,4,C,1,0,5,11.0,,8696
1002777,P00078242,M,18-25,4,B,2,0,5,,,5310
1002937,P00213242,F,18-25,4,A,4+,0,5,8.0,,8634
1002265,P00187442,M,55+,13,C,1,1,2,4.0,5.0,9949
1002265,P00338542,M,55+,13,C,1,1,1,,,19632
1005117,P00302542,F,26-35,0,B,0,0,5,,,5236
1000480,P00063342,F,18-25,4,C,1,0,1,2.0,9.0,3942
1004448,P00100742,M,26-35,14,A,0,0,5,17.0,,8639
1000757,P00225542,M,26-35,12,A,1,0,5,8.0,,5388
1002334,P00194542,F,55+,7,B,1,1,8,14.0,,7939
1001889,P00117242,M,18-25,14,B,2,0,8,17.0,,3993
1004386,P00022542,M,26-35,5,B,1,0,5,,,5314
1003824,P00205142,M,26-35,17,A,3,1,8,,,7794
1004746,P00113342,M,51-55,1,C,3,1,1,8.0,17.0,7999
1001086,P00289842,M,18-25,4,A,2,0,1,16.0,,11903
1005895,P00150942,M,26-35,1,C,4+,0,6,11.0,13.0,8725
1004867,P00117542,M,26-35,16,A,3,0,18,,,3763
1001425,P00004842,M,0-17,10,B,1,0,3,4.0,12.0,8232
1004112,P00303042,M,46-50,18,B,3,1,5,,,7193
1002100,P00046142,F,26-35,0,C,4+,0,1,16.0,,15355
1000291,P00110042,M,36-45,12,B,2,0,5,14.0,,8893
1002589,P00120142,M,26-35,0,C,3,0,5,,,7103
1001087,P00312742,M,26-35,16,B,1,0,15,,,9008
1005453,P00165742,M,18-25,4,C,1,0,8,16.0,,8026
1003572,P00132142,M,36-45,11,C,1,0,8,,,9701
1004662,P00139942,F,18-25,4,B,1,1,5,,,3507
1003503,P00062842,M,18-25,4,B,0,0,1,2.0,13.0,19187
1003655,P00324742,F,26-35,7,B,4+,0,2,9.0,14.0,16423
1003661,P00145042,M,36-45,12,C,0,1,1,2.0,5.0,15277
1002629,P00259142,M,26-35,11,C,0,1,5,,,7171
1002443,P00145042,F,36-45,0,C,1,0,1,2.0,5.0,7831
1000765,P00277442,M,26-35,17,B,1,0,1,6.0,15.0,15854
1003705,P00157142,M,46-50,7,B,1,1,11,16.0,,5933
1000863,P00025442,M,26-35,7,C,4+,0,1,2.0,9.0,19386
1001180,P00112142,F,51-55,20,C,0,1,1,2.0,14.0,19539
1005015,P00228042,M,36-45,6,B,2,1,5,,,5308
1005996,P00023042,F,26-35,0,B,1,1,5,14.0,,8844
1004121,P00331742,M,46-50,7,B,3,0,11,,,4637
1005248,P00303242,F,46-50,14,B,1,1,5,8.0,,6986
1004543,P00003442,M,26-35,2,A,0,0,4,5.0,8.0,2788
1000727,P00261542,M,36-45,11,B,4+,1,16,,,20373
1001010,P00177442,M,26-35,0,A,1,0,1,6.0,8.0,15456
1005106,P00000142,F,36-45,1,C,3,1,3,4.0,5.0,13675
1004407,P00208042,M,18-25,4,A,1,0,8,,,7996
1003135,P00109842,M,26-35,15,A,4+,0,8,,,9751
1001366,P00192742,M,0-17,10,C,0,0,11,16.0,,6004
1001329,P00358442,M,18-25,14,B,3,0,1,15.0,,15526
1002529,P00100642,F,36-45,9,A,3,0,5,15.0,,3562
1001939,P00154042,F,36-45,2,C,3,0,1,2.0,15.0,12091
1005046,P00112642,M,26-35,16,A,0,0,1,2.0,5.0,15769
1003224,P00237542,F,26-35,14,A,3,1,1,15.0,16.0,19408
1003618,P00176842,M,55+,17,A,4+,1,12,14.0,,1770
1000524,P00001542,M,18-25,0,A,0,0,1,2.0,14.0,8043
1000062,P00324942,F,36-45,3,A,1,0,5,,,6974
1005041,P00336142,F,46-50,6,C,1,1,5,12.0,,6936
1002457,P00070442,M,26-35,0,B,0,1,1,15.0,,7874
1003706,P00310842,M,26-35,12,C,3,1,6,8.0,10.0,12084
1001010,P00254742,M,26-35,0,A,1,0,5,,,2002
1001727,P00241242,M,36-45,16,B,2,1,1,11.0,15.0,15510
1000346,P00134942,F,26-35,0,B,2,0,5,14.0,,6978
1004899,P00339042,M,26-35,12,B,1,1,5,,,8846
1002215,P00147342,F,26-35,0,B,2,1,15,16.0,,12711
1003626,P00103442,M,26-35,17,B,3,0,11,,,3145
1005554,P00184242,M,26-35,1,B,1,0,9,15.0,,23531
1004952,P00112442,F,26-35,14,A,1,1,6,8.0,,16162
1003328,P00274642,M,55+,19,C,2,1,4,5.0,,2799
1004411,P00129342,M,18-25,4,A,3,0,1,5.0,15.0,15619
1004892,P00006542,M,26-35,12,A,1,0,15,16.0,,9049
